donor_id,gender,age,income_bracket,employment_status,signup_channel,home_center_id,distance_to_center_km,first_donation_date
21024,F,23,60-100k,unemployed,walk-in,18,3.02,2024-01-22
21025,F,25,60-100k,employed,walk-in,5,8.5,2024-06-21
21026,M,46,30-60k,employed,walk-in,19,17.2,2023-02-01
21027,F,54,30-60k,employed,online,8,4.71,2023-09-27
21028,M,68,<30k,employed,walk-in,19,2.12,2024-04-09
21029,F,33,60-100k,employed,online,31,22.57,2024-12-22
21030,M,38,30-60k,retired,online,31,5.88,2023-11-08
21031,Other,48,60-100k,student,walk-in,23,7.17,2024-11-08
21032,M,25,100k+,employed,referral,30,21.03,2023-12-11
21033,M,69,<30k,employed,referral,37,9.3,2024-06-15
21034,F,42,<30k,employed,walk-in,14,16.32,2023-11-12
21035,F,56,100k+,employed,online,35,15.85,2023-12-01
21036,F,64,100k+,employed,online,16,8.52,2024-12-12
21037,M,20,<30k,employed,referral,4,7.93,2024-09-23
21038,F,49,100k+,student,walk-in,16,0.59,2023-04-10
21039,M,53,<30k,unemployed,online,33,4.35,2024-08-31
21040,M,63,30-60k,unemployed,walk-in,23,8.87,2024-05-29
21041,F,25,100k+,employed,referral,29,16.64,2024-10-07
21042,F,45,30-60k,employed,walk-in,9,21.24,2024-10-22
21043,M,68,30-60k,employed,online,8,1.2,2023-02-08
21044,M,53,60-100k,employed,online,3,7.82,2023-02-15
21045,F,35,60-100k,retired,walk-in,6,26.54,2023-10-25
21046,M,57,60-100k,employed,referral,15,22.96,2024-08-05
21047,F,66,<30k,retired,online,37,7.08,2024-12-23
21048,F,38,30-60k,retired,online,33,9.29,2024-10-01
21049,F,58,60-100k,employed,referral,38,5.76,2023-09-20
21050,F,22,30-60k,retired,referral,9,9.26,2024-09-05
21051,F,59,30-60k,student,online,8,17.54,2023-02-05
21052,F,56,<30k,employed,online,23,13.77,2024-03-24
21053,M,66,60-100k,unemployed,referral,30,3.41,2023-08-27
21054,F,64,30-60k,employed,referral,40,8.32,2023-01-14
21055,M,31,<30k,employed,walk-in,32,7.1,2024-07-20
21056,M,46,60-100k,unemployed,online,13,6.95,2024-10-06
21057,M,31,30-60k,retired,online,40,7.55,2023-01-07
21058,F,25,30-60k,employed,walk-in,28,7.68,2024-01-18
21059,F,18,60-100k,employed,online,2,5.13,2024-11-21
21060,M,69,<30k,unemployed,referral,23,18.13,2024-10-20
21061,F,33,60-100k,employed,walk-in,40,11.05,2024-11-29
21062,F,23,60-100k,employed,referral,16,15.53,2023-09-09
21063,F,25,100k+,employed,online,28,21.11,2024-01-10
21064,M,64,30-60k,student,referral,40,5.27,2024-09-11
21065,F,21,60-100k,employed,online,16,1.12,2024-04-11
21066,M,27,100k+,employed,online,3,10.2,2024-04-27
21067,M,50,100k+,employed,walk-in,15,3.96,2023-10-30
21068,F,27,60-100k,employed,referral,21,3.07,2024-10-02
21069,M,55,60-100k,student,walk-in,11,1.03,2023-04-14
21070,F,31,<30k,employed,walk-in,12,6.0,2024-06-07
21071,M,38,100k+,employed,online,24,3.29,2024-12-28
21072,F,31,60-100k,employed,referral,13,9.75,2023-06-13
21073,M,22,30-60k,employed,walk-in,2,4.32,2023-04-23
21074,M,54,<30k,unemployed,referral,17,0.96,2023-09-10
21075,M,32,30-60k,employed,walk-in,37,2.36,2024-03-14
21076,F,62,100k+,student,walk-in,3,7.31,2024-06-21
21077,M,42,30-60k,employed,online,31,24.27,2023-08-06
21078,F,26,<30k,unemployed,referral,27,9.79,2023-12-20
21079,M,49,30-60k,employed,online,5,1.52,2024-07-11
21080,M,69,<30k,employed,referral,6,32.64,2023-06-29
21081,M,36,60-100k,retired,walk-in,28,11.7,2023-06-27
21082,F,23,30-60k,employed,online,7,13.6,2023-06-20
21083,F,68,60-100k,employed,online,23,16.98,2023-02-12
21084,F,67,<30k,unemployed,walk-in,26,11.56,2023-03-12
21085,F,33,30-60k,employed,walk-in,34,17.35,2023-10-26
21086,M,63,30-60k,employed,online,11,18.8,2023-11-18
21087,M,52,100k+,employed,referral,10,18.26,2024-07-31
21088,M,33,<30k,retired,referral,3,22.33,2023-10-15
21089,M,58,<30k,unemployed,referral,32,3.11,2024-04-11
21090,M,52,30-60k,employed,walk-in,27,11.63,2024-03-22
21091,F,57,30-60k,unemployed,referral,17,5.95,2024-08-19
21092,F,52,60-100k,employed,online,20,6.41,2023-09-05
21093,F,21,100k+,employed,walk-in,37,5.5,2024-10-21
21094,F,66,60-100k,unemployed,online,34,2.73,2024-09-16
21095,M,29,100k+,employed,online,38,6.37,2024-11-27
21096,M,69,100k+,student,walk-in,34,4.16,2024-09-08
21097,M,47,100k+,retired,walk-in,21,0.64,2024-11-27
21098,M,22,<30k,employed,referral,9,25.36,2023-05-17
21099,F,42,60-100k,employed,walk-in,12,8.68,2024-01-13
21100,F,64,30-60k,employed,online,21,6.03,2023-06-14
21101,F,69,<30k,employed,walk-in,11,10.45,2024-06-14
21102,F,25,100k+,student,online,30,3.62,2023-12-28
21103,F,56,<30k,employed,online,20,10.04,2023-07-20
21104,M,35,100k+,employed,online,37,0.5,2023-06-21
21105,M,55,30-60k,employed,online,38,5.45,2024-12-19
21106,F,62,<30k,unemployed,online,37,21.98,2024-03-25
21107,F,54,30-60k,employed,online,20,10.3,2023-04-03
21108,F,32,100k+,unemployed,online,40,11.05,2023-07-11
21109,M,19,100k+,unemployed,walk-in,5,6.8,2024-02-02
21110,F,32,100k+,student,online,4,15.26,2024-10-16
21111,M,44,<30k,retired,referral,36,2.4,2023-12-05
21112,M,30,<30k,student,online,15,25.05,2023-04-11
21113,M,58,30-60k,employed,referral,8,3.66,2024-11-13
21114,F,43,30-60k,employed,online,21,11.64,2023-05-02
21115,F,63,<30k,employed,walk-in,4,8.1,2024-05-11
21116,M,23,60-100k,retired,referral,18,10.79,2024-07-25
21117,F,24,60-100k,employed,online,7,2.42,2023-03-17
21118,Other,47,60-100k,student,walk-in,1,7.37,2023-01-19
21119,M,65,60-100k,student,online,34,13.82,2024-04-20
21120,M,20,<30k,unemployed,walk-in,16,3.15,2024-02-15
21121,F,39,<30k,student,online,35,10.42,2023-12-24
21122,M,61,<30k,unemployed,online,18,14.94,2023-01-30
21123,M,34,<30k,employed,online,32,5.81,2024-02-09
21124,F,62,30-60k,employed,walk-in,14,12.18,2024-01-20
21125,M,33,30-60k,employed,walk-in,14,1.68,2024-05-16
21126,M,47,60-100k,employed,online,4,1.52,2023-03-05
21127,F,32,60-100k,student,online,16,15.95,2024-10-19
21128,M,67,60-100k,employed,walk-in,12,12.67,2023-11-13
21129,M,19,60-100k,employed,walk-in,33,14.99,2024-06-18
21130,F,64,30-60k,employed,walk-in,30,10.73,2024-12-01
21131,F,49,30-60k,student,referral,26,12.96,2024-04-01
21132,F,49,60-100k,student,walk-in,17,44.09,2024-02-13
21133,M,19,60-100k,employed,online,18,9.74,2024-11-26
21134,M,52,<30k,employed,online,24,10.12,2024-03-14
21135,F,60,30-60k,employed,online,22,4.3,2024-05-04
21136,M,41,30-60k,student,online,33,17.38,2024-10-06
21137,M,54,<30k,employed,online,5,13.0,2023-06-15
21138,M,50,60-100k,unemployed,online,2,7.41,2024-10-12
21139,M,25,<30k,employed,referral,20,2.64,2024-03-23
21140,M,47,30-60k,employed,walk-in,20,1.99,2023-12-22
21141,F,37,<30k,employed,walk-in,25,3.8,2024-04-16
21142,F,49,100k+,employed,online,10,27.64,2023-11-27
21143,M,29,100k+,employed,walk-in,37,10.55,2023-08-18
21144,M,64,60-100k,employed,walk-in,5,15.83,2023-02-07
21145,F,32,100k+,employed,walk-in,39,14.41,2023-07-12
21146,M,23,60-100k,unemployed,online,18,30.84,2024-09-12
21147,M,66,<30k,unemployed,online,40,4.72,2023-11-11
21148,M,62,<30k,student,online,33,29.0,2024-09-07
21149,F,41,30-60k,retired,online,25,10.45,2023-12-01
21150,F,55,30-60k,student,online,3,15.12,2023-08-24
21151,F,67,30-60k,employed,walk-in,9,7.46,2023-02-17
21152,F,59,100k+,retired,walk-in,11,10.06,2024-07-20
21153,F,29,30-60k,retired,walk-in,29,24.13,2024-12-08
21154,M,39,60-100k,employed,online,20,19.49,2023-05-16
21155,M,34,100k+,unemployed,walk-in,22,11.48,2023-06-30
21156,F,64,30-60k,employed,online,22,16.49,2024-05-16
21157,F,21,30-60k,retired,online,3,9.7,2023-10-16
21158,M,42,100k+,employed,walk-in,24,9.15,2023-05-05
21159,F,20,30-60k,employed,referral,40,30.24,2024-10-09
21160,F,33,100k+,retired,online,18,9.85,2023-10-04
21161,F,30,<30k,employed,online,30,10.13,2023-10-10
21162,F,29,100k+,employed,referral,8,15.58,2024-08-14
21163,M,26,<30k,employed,walk-in,27,11.73,2024-07-25
21164,F,57,100k+,unemployed,referral,16,11.21,2024-12-10
21165,M,50,<30k,retired,walk-in,23,5.62,2023-08-30
21166,M,66,<30k,employed,online,40,14.99,2023-02-21
21167,F,65,30-60k,employed,walk-in,15,19.05,2023-05-10
21168,F,65,100k+,employed,online,36,15.63,2023-04-04
21169,M,64,30-60k,student,online,1,20.67,2024-01-11
21170,F,26,<30k,unemployed,walk-in,11,8.32,2023-08-13
21171,F,44,30-60k,student,walk-in,10,1.43,2024-08-01
21172,M,34,<30k,student,referral,38,5.62,2024-09-16
21173,M,28,100k+,student,online,12,4.9,2023-06-13
21174,F,37,30-60k,employed,walk-in,14,7.76,2023-02-16
21175,M,42,100k+,employed,online,5,5.21,2024-07-21
21176,F,59,<30k,employed,referral,32,7.55,2024-10-11
21177,F,24,<30k,employed,walk-in,27,6.02,2024-06-14
21178,F,62,30-60k,employed,referral,15,5.76,2023-07-04
21179,F,32,60-100k,employed,online,7,7.72,2023-11-24
21180,F,25,60-100k,retired,online,17,36.01,2024-09-30
21181,M,32,<30k,unemployed,online,35,13.33,2023-08-03
21182,M,32,<30k,employed,online,32,2.36,2024-12-21
21183,M,56,30-60k,student,walk-in,5,3.16,2024-08-28
21184,F,65,30-60k,unemployed,online,7,5.31,2023-04-27
21185,M,48,60-100k,unemployed,online,11,5.96,2024-03-07
21186,M,56,100k+,employed,referral,27,1.57,2023-10-21
21187,M,59,30-60k,employed,online,39,12.78,2023-09-11
21188,F,23,60-100k,student,referral,28,5.18,2024-02-15
21189,M,51,30-60k,student,referral,29,9.17,2024-09-11
21190,F,21,<30k,employed,online,21,20.36,2023-08-01
21191,M,37,<30k,employed,online,12,8.33,2024-03-20
21192,F,37,60-100k,employed,walk-in,3,5.19,2024-09-09
21193,F,50,30-60k,student,online,27,25.43,2023-04-10
21194,M,48,30-60k,unemployed,referral,35,18.84,2023-09-09
21195,M,52,100k+,employed,online,15,16.32,2024-07-27
21196,M,38,30-60k,employed,online,8,3.82,2023-08-12
21197,F,51,30-60k,student,online,37,6.08,2023-09-18
21198,F,19,<30k,student,online,26,24.2,2024-06-12
21199,M,45,100k+,employed,online,5,8.84,2024-04-20
21200,M,31,60-100k,retired,walk-in,17,7.59,2023-04-15
21201,M,47,30-60k,employed,walk-in,30,3.63,2023-12-16
21202,Other,44,<30k,employed,walk-in,36,3.45,2024-03-06
21203,M,33,30-60k,employed,walk-in,32,7.47,2024-02-19
21204,F,37,60-100k,student,online,39,10.97,2024-04-09
21205,F,36,30-60k,employed,online,37,10.18,2024-09-21
21206,M,61,100k+,employed,referral,11,23.98,2024-02-09
21207,M,44,30-60k,student,online,8,1.17,2023-02-21
21208,M,32,30-60k,student,online,5,2.83,2024-12-09
21209,F,30,30-60k,employed,referral,33,5.98,2024-08-30
21210,M,27,60-100k,student,walk-in,12,8.48,2024-07-28
21211,M,57,30-60k,retired,referral,22,5.49,2024-06-23
21212,F,62,<30k,unemployed,referral,37,9.92,2023-04-25
21213,F,57,60-100k,unemployed,online,40,4.57,2023-10-10
21214,M,43,100k+,employed,referral,39,12.48,2024-12-06
21215,F,53,100k+,employed,online,18,6.44,2023-12-12
21216,F,30,30-60k,employed,online,14,14.0,2023-04-12
21217,Other,37,60-100k,student,walk-in,37,5.28,2023-06-16
21218,M,48,30-60k,retired,online,36,4.51,2023-03-31
21219,M,32,30-60k,employed,walk-in,35,24.55,2023-11-18
21220,M,68,30-60k,employed,walk-in,29,0.94,2023-04-20
21221,M,56,60-100k,employed,walk-in,16,5.12,2023-03-04
21222,M,28,<30k,unemployed,referral,33,3.21,2023-06-16
21223,Other,33,30-60k,employed,online,32,1.58,2023-07-12
21224,F,60,<30k,student,online,15,13.89,2024-05-16
21225,F,29,30-60k,student,online,18,12.85,2023-10-06
21226,M,29,30-60k,employed,online,29,10.74,2024-07-03
21227,F,50,<30k,employed,referral,9,12.62,2024-03-01
21228,M,32,60-100k,retired,online,5,1.97,2023-06-11
21229,F,45,30-60k,employed,walk-in,8,21.94,2023-06-13
21230,F,41,30-60k,retired,referral,7,2.53,2023-04-05
21231,M,54,<30k,unemployed,online,12,15.47,2024-10-15
21232,F,46,30-60k,unemployed,walk-in,36,7.45,2023-07-31
21233,M,53,30-60k,unemployed,walk-in,18,6.27,2023-12-22
21234,M,69,100k+,employed,walk-in,35,1.53,2023-11-06
21235,F,62,60-100k,retired,online,12,4.72,2024-11-30
21236,M,22,60-100k,employed,walk-in,26,1.43,2023-08-23
21237,F,57,60-100k,employed,walk-in,16,15.08,2023-06-16
21238,M,53,30-60k,student,walk-in,25,1.76,2024-07-24
21239,F,40,100k+,employed,online,29,17.93,2023-01-11
21240,M,57,<30k,unemployed,online,29,11.16,2023-11-09
21241,M,24,60-100k,employed,online,12,14.15,2024-07-09
21242,F,24,100k+,employed,online,9,8.2,2023-08-05
21243,M,54,<30k,employed,referral,25,16.68,2024-11-27
21244,F,65,30-60k,employed,online,37,23.02,2024-07-03
21245,F,54,100k+,employed,online,37,4.51,2023-05-10
21246,F,45,30-60k,employed,referral,3,22.39,2023-08-02
21247,F,66,100k+,employed,referral,28,20.73,2024-09-18
21248,F,39,100k+,employed,online,6,4.0,2024-05-17
21249,Other,61,100k+,employed,walk-in,8,15.61,2024-12-24
21250,M,19,60-100k,employed,online,27,6.82,2024-08-26
21251,F,43,30-60k,employed,online,36,11.83,2024-12-31
21252,F,42,<30k,employed,online,3,7.61,2024-03-11
21253,F,26,100k+,employed,walk-in,32,7.62,2024-11-23
21254,M,49,60-100k,employed,walk-in,33,18.12,2024-10-21
21255,M,56,60-100k,employed,online,13,10.16,2023-12-20
21256,M,54,30-60k,employed,referral,14,2.46,2023-08-19
21257,M,27,100k+,employed,online,12,17.82,2023-12-15
21258,M,52,<30k,retired,online,13,8.45,2023-08-23
21259,F,60,30-60k,unemployed,online,19,3.6,2024-01-15
21260,M,57,100k+,employed,walk-in,3,4.07,2024-01-05
21261,M,38,60-100k,employed,online,37,16.03,2023-12-25
21262,F,22,30-60k,student,online,1,26.48,2023-09-20
21263,F,58,<30k,student,online,28,3.06,2023-08-28
21264,M,26,60-100k,student,referral,38,9.08,2024-09-19
21265,F,61,<30k,employed,walk-in,13,4.51,2024-10-25
21266,F,52,30-60k,student,walk-in,35,6.61,2023-04-28
21267,M,47,60-100k,employed,online,14,16.37,2023-03-30
21268,F,33,<30k,student,walk-in,10,10.37,2024-12-08
21269,M,60,30-60k,employed,online,7,3.6,2024-10-10
21270,F,33,60-100k,student,online,24,3.9,2024-09-07
21271,F,26,<30k,unemployed,online,8,1.68,2023-07-07
21272,M,22,<30k,student,walk-in,8,5.73,2024-01-23
21273,M,57,30-60k,student,referral,15,4.87,2024-09-26
21274,M,47,60-100k,employed,online,25,5.21,2023-10-21
21275,M,54,<30k,employed,walk-in,22,9.85,2024-03-24
21276,M,41,60-100k,employed,walk-in,29,7.2,2024-12-11
21277,M,38,60-100k,retired,walk-in,38,5.04,2024-08-24
21278,F,19,60-100k,student,online,15,0.89,2023-08-26
21279,F,48,30-60k,employed,walk-in,36,2.45,2024-03-02
21280,M,20,100k+,employed,online,21,16.97,2023-08-14
21281,F,54,<30k,student,walk-in,4,11.86,2023-03-24
21282,M,18,100k+,employed,walk-in,7,0.86,2024-10-20
21283,F,62,60-100k,employed,referral,1,2.75,2024-08-01
21284,Other,18,60-100k,employed,referral,12,6.66,2023-07-30
21285,F,31,60-100k,retired,online,13,13.26,2023-03-20
21286,F,20,60-100k,retired,online,15,6.84,2024-01-17
21287,F,67,60-100k,employed,online,2,4.73,2023-09-02
21288,F,46,<30k,employed,online,17,4.87,2023-03-31
21289,M,40,60-100k,retired,referral,7,6.53,2024-03-27
21290,Other,48,30-60k,retired,walk-in,8,7.34,2023-05-26
21291,M,33,100k+,student,online,40,16.79,2023-09-24
21292,M,37,30-60k,employed,walk-in,22,5.31,2024-02-03
21293,F,57,60-100k,unemployed,walk-in,20,1.98,2024-03-24
21294,M,61,60-100k,employed,walk-in,8,18.39,2024-07-13
21295,F,67,60-100k,student,walk-in,18,20.87,2023-04-28
21296,M,42,100k+,employed,referral,28,3.77,2024-09-23
21297,M,41,100k+,employed,online,4,5.51,2023-12-31
21298,M,55,60-100k,employed,online,28,13.15,2024-09-09
21299,F,62,30-60k,employed,online,19,19.95,2024-08-26
21300,M,56,100k+,student,online,30,3.6,2024-05-16
21301,M,31,60-100k,employed,walk-in,18,12.47,2024-05-28
21302,M,42,30-60k,employed,walk-in,36,24.16,2023-10-17
21303,Other,44,<30k,retired,referral,28,8.19,2024-10-13
21304,M,62,100k+,unemployed,walk-in,24,12.14,2023-10-22
21305,M,24,100k+,retired,walk-in,10,1.88,2024-07-29
21306,F,66,30-60k,employed,online,8,0.64,2023-10-05
21307,F,46,30-60k,employed,referral,35,4.5,2024-11-21
21308,M,49,100k+,employed,walk-in,19,24.29,2024-06-03
21309,F,30,60-100k,unemployed,walk-in,14,6.87,2024-04-30
21310,F,33,30-60k,employed,online,2,3.74,2024-03-16
21311,M,20,30-60k,unemployed,referral,15,8.91,2024-09-11
21312,M,54,60-100k,employed,online,6,12.55,2023-03-23
21313,F,23,30-60k,employed,walk-in,33,4.32,2024-05-07
21314,M,57,<30k,unemployed,online,9,6.11,2024-11-30
21315,F,50,100k+,unemployed,online,37,0.9,2024-05-11
21316,M,52,60-100k,employed,referral,27,17.01,2023-09-05
21317,M,45,<30k,retired,walk-in,12,1.76,2024-12-23
21318,M,66,60-100k,unemployed,online,6,12.72,2023-04-05
21319,M,23,30-60k,employed,walk-in,34,19.23,2024-10-30
21320,M,62,60-100k,employed,online,19,6.44,2024-01-09
21321,F,48,60-100k,retired,referral,40,3.76,2023-11-05
21322,M,19,30-60k,student,walk-in,6,8.94,2023-05-09
21323,M,34,60-100k,retired,walk-in,39,4.16,2024-07-06
21324,F,41,<30k,employed,walk-in,6,10.87,2023-04-01
21325,M,36,100k+,retired,online,16,4.66,2023-06-30
21326,F,64,60-100k,employed,online,12,2.71,2024-01-08
21327,M,51,60-100k,student,online,14,2.99,2023-08-23
21328,M,66,30-60k,employed,walk-in,6,3.05,2024-11-28
21329,F,62,100k+,employed,online,3,6.62,2024-10-27
21330,M,63,60-100k,employed,online,25,26.29,2024-09-13
21331,F,59,100k+,unemployed,walk-in,2,15.77,2023-09-15
21332,F,19,30-60k,employed,online,13,3.15,2024-09-14
21333,M,69,<30k,student,walk-in,15,12.73,2024-11-30
21334,F,33,30-60k,employed,walk-in,10,35.13,2024-01-16
21335,F,39,100k+,retired,referral,37,11.51,2024-01-13
21336,M,23,60-100k,employed,online,22,2.46,2024-10-25
21337,M,22,30-60k,employed,walk-in,33,15.6,2023-01-15
21338,M,43,30-60k,unemployed,online,21,7.49,2024-02-03
21339,F,32,30-60k,retired,online,13,7.58,2023-08-06
21340,M,28,30-60k,employed,walk-in,36,8.62,2024-01-08
21341,Other,63,60-100k,unemployed,walk-in,12,1.09,2023-11-07
21342,F,28,60-100k,employed,online,22,3.63,2023-08-04
21343,M,56,100k+,student,online,30,11.53,2023-08-15
21344,M,23,30-60k,employed,online,34,3.7,2023-08-01
21345,Other,53,<30k,student,online,23,27.66,2023-03-26
21346,F,53,60-100k,employed,referral,20,2.41,2023-12-10
21347,M,19,30-60k,employed,walk-in,8,9.34,2023-07-25
21348,M,30,60-100k,employed,online,5,13.32,2023-12-30
21349,M,58,30-60k,employed,referral,38,5.3,2023-06-22
21350,F,66,<30k,employed,online,29,24.84,2024-06-17
21351,M,65,30-60k,unemployed,referral,25,7.55,2024-12-11
21352,F,20,30-60k,retired,online,38,13.25,2023-09-05
21353,M,21,30-60k,student,walk-in,10,14.23,2024-03-22
21354,M,52,30-60k,student,online,14,3.58,2023-01-09
21355,M,25,30-60k,student,referral,19,5.78,2024-04-08
21356,F,57,60-100k,employed,online,33,26.44,2023-02-24
21357,Other,64,<30k,employed,walk-in,16,3.97,2023-06-06
21358,F,65,<30k,student,walk-in,20,11.16,2023-08-09
21359,F,36,60-100k,retired,online,36,1.6,2023-05-11
21360,M,21,30-60k,retired,referral,24,21.15,2024-06-21
21361,F,36,<30k,unemployed,online,3,32.55,2023-12-11
21362,F,24,100k+,employed,online,24,4.5,2023-03-22
21363,M,56,30-60k,employed,walk-in,3,11.06,2023-03-22
21364,F,47,30-60k,employed,walk-in,32,14.58,2023-02-11
21365,M,52,<30k,retired,online,6,21.08,2024-02-09
21366,F,47,60-100k,employed,referral,38,5.36,2023-07-10
21367,F,32,<30k,unemployed,walk-in,37,35.14,2023-08-24
21368,M,24,60-100k,unemployed,online,13,7.16,2023-12-31
21369,M,22,30-60k,unemployed,online,29,4.34,2024-10-16
21370,F,40,30-60k,employed,referral,28,6.95,2023-04-03
21371,M,67,30-60k,unemployed,walk-in,25,14.77,2024-07-12
21372,M,62,100k+,employed,online,2,15.61,2023-05-29
21373,M,31,60-100k,student,referral,21,7.37,2023-11-16
21374,F,49,60-100k,retired,online,7,8.58,2024-04-05
21375,F,37,30-60k,unemployed,online,14,7.15,2023-06-16
21376,M,63,<30k,employed,walk-in,37,6.79,2024-01-12
21377,F,21,30-60k,employed,online,35,33.12,2023-11-26
21378,F,47,60-100k,employed,online,30,9.14,2024-12-14
21379,M,36,30-60k,employed,walk-in,1,10.1,2024-12-30
21380,F,51,100k+,employed,online,16,6.0,2024-04-05
21381,M,56,60-100k,employed,walk-in,9,3.08,2024-11-14
21382,F,21,30-60k,employed,online,19,2.7,2023-06-11
21383,F,40,30-60k,employed,online,20,17.72,2023-11-22
21384,F,61,60-100k,employed,online,10,3.67,2023-02-14
21385,M,68,<30k,employed,referral,11,5.42,2023-01-03
21386,M,24,60-100k,employed,walk-in,16,9.14,2024-03-17
21387,M,19,30-60k,student,online,3,24.21,2023-06-28
21388,F,64,<30k,employed,online,30,8.17,2024-10-31
21389,F,49,100k+,unemployed,referral,32,6.89,2023-08-04
21390,M,66,30-60k,student,walk-in,36,12.98,2023-02-25
21391,M,59,<30k,employed,online,28,15.8,2023-10-02
21392,F,62,30-60k,employed,referral,1,8.57,2024-12-16
21393,F,36,30-60k,employed,online,16,11.88,2024-07-04
21394,F,25,30-60k,student,walk-in,14,4.35,2024-05-25
21395,F,28,30-60k,retired,walk-in,14,14.24,2024-07-12
21396,F,31,60-100k,employed,walk-in,16,7.15,2023-04-21
21397,M,59,30-60k,unemployed,walk-in,12,6.96,2024-09-03
